,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
421,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
422,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
423,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
424,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
425,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
426,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
427,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
428,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
429,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
430,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
431,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
432,js4uzrh2,vsfo39,unliketrap,5397,8001,2022-02-17 13:49:51+08:00,False,False,False
433,5drps2e1,vsfn2r,patricklhe,10307,12748,2020-01-06 16:40:58+08:00,False,False,False
434,ggzcy,vsfhgg,azilorn,376,1962,2014-05-08 05:33:16+08:00,True,False,False
435,ggzcy,vsfhgg,azilorn,376,1962,2014-05-08 05:33:16+08:00,True,False,False
436,ggzcy,vsfhgg,azilorn,376,1962,2014-05-08 05:33:16+08:00,True,False,False
437,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
438,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
439,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
440,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
441,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
442,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
443,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
444,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
445,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
446,51r50ub5,vscy5d,yrt97,19189,6975,2019-11-19 13:20:51+08:00,False,False,False
447,67azp9ne,vscx3c,Thick_Eggplant_316,673,162,2020-10-12 10:05:24+08:00,False,False,False
