author_id,comment_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
vjhr0h9,igdvahg,w06tp1,worldcitizensg,15185,57576,2018-02-05 20:22:18+08:00,False,True,False
4d7ythah,iggma05,w06tp1,bukitbukit,83,77778,2020-04-01 12:48:51+08:00,False,False,False
adj6fac8,igdrqga,w06tp1,Few-Ad6716,517,173,2021-02-15 20:34:18+08:00,False,False,False
hnenpaga,ige0vs8,w06tp1,alevel19magikarp,102,590,2022-01-10 09:54:36+08:00,False,False,False
3onsmzzo,igcivo6,w0668v,thestudiomaster,10753,34672,2019-04-29 20:56:36+08:00,True,True,False
ib5ucyss,igcloty,w0668v,islandserendipity,599,1831,2022-01-07 00:19:57+08:00,False,False,False
lo0z1jq6,igcj7yu,w0668v,jesus_is_92,68,11706,2022-04-08 02:32:35+08:00,False,False,False
122x8ils,igck8a3,w0668v,thrulim123,942,45042,2018-03-18 10:57:23+08:00,False,False,False
23qipwr9,igcmlr1,w0668v,FitCranberry,10780,162995,2018-08-31 14:36:20+08:00,False,False,False
a2ci5,igcpcfg,w0668v,trivran,460,61524,2013-01-01 22:16:35+08:00,False,True,False
mnfmw2yl,igcnsbz,w0668v,AsparagusTamer,470,5768,2022-05-03 10:51:40+08:00,False,False,False
8acqaolu,igd0gff,w0668v,GlobalSettleLayer,354,10465,2020-09-30 11:55:52+08:00,False,False,False
5j38uf6w,igcx6wi,w0668v,smartass888,33,394,2020-06-28 17:02:46+08:00,False,False,False
hjs44poz,igcq5dd,w0668v,RectumUnclogger,1072,16072,2021-12-14 20:17:30+08:00,False,False,False
dysva,igcpz52,w0668v,smexxyhexxy,7300,30166,2013-11-18 17:04:28+08:00,False,True,False
8x8mqp8l,igd21d5,w0668v,Dragonfruit1978,675,1347,2020-11-17 13:23:17+08:00,False,False,False
1277gy,igcw21k,w0668v,donthavela,1,36156,2016-10-18 07:33:16+08:00,False,False,False
cv0p4,igdb5tf,w0668v,jmelon10,19,7025,2013-08-23 10:00:24+08:00,False,False,False
7alqe4h8,igdzr2u,w0668v,Ok-Break7558,1,297,2020-07-16 16:40:32+08:00,False,False,False
dyvefhue,igd7nn9,w0668v,TadpoleNational2222,11,474,2021-08-17 17:05:20+08:00,False,False,False
8dcuztg,igdmgkg,w0668v,VAsHachiRoku,1631,1731,2017-07-26 13:11:25+08:00,False,False,False
11eej2,igdtuq2,w0668v,nixhomunculus,4061,46567,2016-09-14 15:52:23+08:00,False,False,False
cqlq8cfk,igd976f,w0668v,DisillusionedSinkie,6074,26279,2021-06-15 20:39:19+08:00,False,False,False
10xria,igdqjk2,w0668v,sgavatarbender,4350,5817,2016-08-28 09:51:40+08:00,False,False,False
